# EoS format: energy density (fm^-4), pressure (fm^-4), number density (fm^-3), chemical potential (MeV), nan, cs2 (speed of sound squared), phase
epsilon,p,n,mu,col4,cs2,phase
1.3125404560891521e-8,7.860771841224898e-13,1.7530254914251388e-8,307.8239130103563,0,0,Hadronic
1.3161909791568972e-8,7.891176555247584e-13,1.7579069208981534e-8,307.82291723365296,0,0,Hadronic
1.3198556220989025e-8,7.92169887179762e-13,1.762807263039194e-8,307.82191760538046,0,0,Hadronic
1.3235344395294722e-8,7.952339245750175e-13,1.7677265912471446e-8,307.8209141106414,0,0,Hadronic
1.327227486274186e-8,7.983098133740104e-13,1.772664979206747e-8,307.81990673448064,0,0,Hadronic
1.3309348173706668e-8,8.013975994168349e-13,1.777622500889656e-8,307.8188954618852,0,0,Hadronic
1.33465648806942e-8,8.044973287208899e-13,1.782599230555588e-8,307.81788027778396,0,0,Hadronic
1.3383925538346615e-8,8.076090474815738e-13,1.787595242753458e-8,307.8168611670477,0,0,Hadronic
1.3421430703451333e-8,8.107328020729587e-13,1.7926106123224972e-8,307.81583811448854,0,0,Hadronic
1.345908093494926e-8,8.138686390484785e-13,1.7976454143933835e-8,307.81481110485987,0,0,Hadronic
1.3496876793943511e-8,8.170166051416547e-13,1.8026997243894348e-8,307.81378012285614,0,0,Hadronic
1.3534818843707107e-8,8.201767472667372e-13,1.8077736180276692e-8,307.8127451531126,0,0,Hadronic
1.3572907649692113e-8,8.233491125194651e-13,1.8128671713200545e-8,307.811706180205,0,0,Hadronic
1.3611143779537563e-8,8.265337481777276e-13,1.8179804605746e-8,307.8106631886496,0,0,Hadronic
1.3649527803077959e-8,8.29730701702272e-13,1.82311356239652e-8,307.80961616290244,0,0,Hadronic
1.3688060292352083e-8,8.329400207374357e-13,1.828266553689444e-8,307.80856508735985,0,0,Hadronic
1.3726741821611164e-8,8.361617531118292e-13,1.83343951165654e-8,307.8075099463575,0,0,Hadronic
1.3765572967327579e-8,8.393959468390587e-13,1.838632513801705e-8,307.8064507241707,0,0,Hadronic
1.3804554308203554e-8,8.426426501184518e-13,1.8438456379307663e-8,307.8053874050137,0,0,Hadronic
1.384368642517961e-8,8.459019113357604e-13,1.8490789621526316e-8,307.8043199730398,0,0,Hadronic
1.3882969901443177e-8,8.491737790638789e-13,1.854332564880483e-8,307.80324841234113,0,0,Hadronic
1.3922405322437659e-8,8.52458302063598e-13,1.8596065248330136e-8,307.8021727069481,0,0,Hadronic
1.3961993275870603e-8,8.557555292842864e-13,1.864900921035553e-8,307.8010928408294,0,0,Hadronic
1.4001734351723005e-8,8.590655098646654e-13,1.870215832821347e-8,307.80000879789185,0,0,Hadronic
1.4041629142257715e-8,8.62388293133508e-13,1.8755513398327103e-8,307.7989205619798,0,0,Hadronic
1.4081678242028426e-8,8.657239286103894e-13,1.8809075220222634e-8,307.79782811687534,0,0,Hadronic
1.4121882247888514e-8,8.690724660064216e-13,1.8862844596541444e-8,307.79673144629754,0,0,Hadronic
1.416224175899992e-8,8.724339552249945e-13,1.8916822333052355e-8,307.79563053390285,0,0,Hadronic
1.4202757376842053e-8,8.758084463625165e-13,1.8971009238663813e-8,307.79452536328427,0,0,Hadronic
1.424342970522095e-8,8.791959897091765e-13,1.902540612543648e-8,307.7934159179714,0,0,Hadronic
1.428425935027785e-8,8.825966357496623e-13,1.90800138085951e-8,307.79230218143005,0,0,Hadronic
1.432524692049868e-8,8.860104351639442e-13,1.9134833106541434e-8,307.79118413706226,0,0,Hadronic
1.4366393026722912e-8,8.894374388280178e-13,1.9189864840866522e-8,307.7900617682057,0,0,Hadronic
1.4407698282152533e-8,8.928776978146494e-13,1.9245109836362982e-8,307.7889350581338,0,0,Hadronic
1.4449163302361574e-8,8.963312633941692e-13,1.9300568921038136e-8,307.78780399005495,0,0,Hadronic
1.449078870530493e-8,8.997981870352063e-13,1.9356242926126117e-8,307.786668547113,0,0,Hadronic
1.4532575111327566e-8,9.032785204054563e-13,1.941213268610058e-8,307.78552871238617,0,0,Hadronic
1.4574523143174158e-8,9.067723153724824e-13,1.9468239038687915e-8,307.78438446888765,0,0,Hadronic
1.4616633425997784e-8,9.102796240044415e-13,1.9524562824879254e-8,307.7832357995647,0,0,Hadronic
1.4658906587369835e-8,9.13800498570907e-13,1.9581104888944083e-8,307.7820826872985,0,0,Hadronic
1.4701343257288923e-8,9.173349915436138e-13,1.963786607844251e-8,307.7809251149044,0,0,Hadronic
1.4743944068190475e-8,9.208831555972554e-13,1.9694847244238496e-8,307.7797630651309,0,0,Hadronic
1.4786709654956127e-8,9.244450436102658e-13,1.975204924051274e-8,307.77859652065996,0,0,Hadronic
1.482964065492316e-8,9.280207086656076e-13,1.9809472924775716e-8,307.7774254641065,0,0,Hadronic
1.4872737707893996e-8,9.31610204051561e-13,1.9867119157880744e-8,307.7762498780183,0,0,Hadronic
1.491600145614589e-8,9.352135832625317e-13,1.9924988804037314e-8,307.77506974487545,0,0,Hadronic
1.4959432544440135e-8,9.388308999998185e-13,1.99830827308238e-8,307.7738850470904,0,0,Hadronic
1.5003031620032057e-8,9.424622081724435e-13,2.00414018092012e-8,307.7726957670076,0,0,Hadronic
1.5046799332680473e-8,9.461075618979413e-13,2.0099946913526176e-8,307.77150188690314,0,0,Hadronic
1.5090736334657345e-8,9.497670155031644e-13,2.0158718921564387e-8,307.77030338898453,0,0,Hadronic
1.5134843280757702e-8,9.534406235251063e-13,2.021771871450409e-8,307.7691002553906,0,0,Hadronic
1.517912082830912e-8,9.571284407116946e-13,2.027694717696931e-8,307.7678924681909,0,0,Hadronic
1.5223569637181705e-8,9.608305220226197e-13,2.03364051970335e-8,307.76668000938577,0,0,Hadronic
1.5268190369797958e-8,9.645469226301576e-13,2.039609366623321e-8,307.76546286090587,0,0,Hadronic
1.5312983691142285e-8,9.68277697919962e-13,2.0456013479581176e-8,307.764241004612,0,0,Hadronic
1.535795026877154e-8,9.72022903491943e-13,2.0516165535580845e-8,307.7630144222949,0,0,Hadronic
1.5403090772824438e-8,9.757825951610494e-13,2.057655073623938e-8,307.76178309567456,0,0,Hadronic
1.5448405876031716e-8,9.795568289581165e-13,2.063716998708167e-8,307.7605470064006,0,0,Hadronic
1.5493896253726337e-8,9.833456611307158e-13,2.0698024197164407e-8,307.7593061360514,0,0,Hadronic
1.5539562583853135e-8,9.871491481439576e-13,2.0759114279089373e-8,307.75806046613445,0,0,Hadronic
1.5585405546979298e-8,9.909673466813644e-13,2.082044114901794e-8,307.75680997808524,0,0,Hadronic
1.5631425826304505e-8,9.94800313645716e-13,2.088200572668503e-8,307.75555465326784,0,0,Hadronic
1.56776241076707e-8,9.98648106159862e-13,2.0943808935412633e-8,307.75429447297404,0,0,Hadronic
1.572400107957293e-8,1.002510781567626e-12,2.100585170212473e-8,307.75302941842335,0,0,Hadronic
1.577055743316898e-8,1.006388397434607e-12,2.106813495736062e-8,307.7517594707626,0,0,Hadronic
1.5817293862290088e-8,1.0102810115490729e-12,2.1130659635289738e-8,307.75048461106564,0,0,Hadronic
1.5864211063451258e-8,1.0141886819228181e-12,2.1193426673725844e-8,307.74920482033326,0,0,Hadronic
1.591130973586142e-8,1.0181114667920112e-12,2.125643701414108e-8,307.74792007949276,0,0,Hadronic
1.5958590581433967e-8,1.0220494246180717e-12,2.131969160168054e-8,307.7466303693974,0,0,Hadronic
1.6006054304797463e-8,1.026002614088561e-12,2.1383191385177034e-8,307.7453356708267,0,0,Hadronic
1.6053701613305445e-8,1.0299710941180014e-12,2.1446937317164678e-8,307.7440359644857,0,0,Hadronic
1.6101533217047882e-8,1.0339549238488284e-12,2.151093035389464e-8,307.7427312310048,0,0,Hadronic
1.6149549828861084e-8,1.0379541626522154e-12,2.1575171455348942e-8,307.74142145093964,0,0,Hadronic
1.6197752164338528e-8,1.0419688701289787e-12,2.1639661585255355e-8,307.7401066047703,0,0,Hadronic
1.6246140941841736e-8,1.0459991061104792e-12,2.170440171110244e-8,307.7387866729017,0,0,Hadronic
1.6294716882510505e-8,1.0500449306594775e-12,2.1769392804153715e-8,307.7374616356628,0,0,Hadronic
1.6343480710274065e-8,1.0541064040710627e-12,2.1834635839463096e-8,307.73613147330656,0,0,Hadronic
1.6392433151861914e-8,1.058183586873554e-12,2.1900131795889822e-8,307.7347961660094,0,0,Hadronic
1.644157493681403e-8,1.0622765398293511e-12,2.196588165611265e-8,307.7334556938713,0,0,Hadronic
1.6490906797492626e-8,1.0663853239359151e-12,2.2031886406646047e-8,307.7321100369152,0,0,Hadronic
1.6540429469092437e-8,1.0705100004266229e-12,2.2098147037854506e-8,307.7307591750865,0,0,Hadronic
1.6590143689651722e-8,1.0746506307716863e-12,2.2164664543967688e-8,307.7294030882535,0,0,Hadronic
1.6640050200063698e-8,1.0788072766791003e-12,2.2231439923096284e-8,307.7280417562062,0,0,Hadronic
1.669014974408708e-8,1.0829800000955247e-12,2.2298474177246592e-8,307.7266751586567,0,0,Hadronic
1.6740443068357374e-8,1.0871688632072241e-12,2.2365768312336182e-8,307.7253032752385,0,0,Hadronic
1.6790930922398242e-8,1.091373928441012e-12,2.243332333820958e-8,307.72392608550643,0,0,Hadronic
1.6841614058631957e-8,1.095595258465125e-12,2.2501140268652777e-8,307.72254356893603,0,0,Hadronic
1.689249323239156e-8,1.099832916190232e-12,2.256922012141006e-8,307.72115570492383,0,0,Hadronic
1.6943569201931415e-8,1.1040869647703166e-12,2.2637563918198618e-8,307.7197624727862,0,0,Hadronic
1.6994842728438743e-8,1.1083574676036344e-12,2.270617268472454e-8,307.71836385175993,0,0,Hadronic
1.704631457604509e-8,1.112644488333672e-12,2.2775047450698693e-8,307.7169598210012,0,0,Hadronic
1.7097985511837526e-8,1.116948090850075e-12,2.2844189249852217e-8,307.71555035958573,0,0,Hadronic
1.714985630586997e-8,1.1212683392895957e-12,2.2913599119952283e-8,307.71413544650824,0,0,Hadronic
1.7201927731175133e-8,1.1256052980370855e-12,2.298327810281856e-8,307.71271506068217,0,0,Hadronic
1.7254200563775552e-8,1.1299590317264142e-12,2.3053227244338586e-8,307.71128918093956,0,0,Hadronic
1.7306675582695342e-8,1.1343296052414496e-12,2.312344759448402e-8,307.7098577860304,0,0,Hadronic
1.7359353569972047e-8,1.1387170837170431e-12,2.319394020732709e-8,307.7084208546226,0,0,Hadronic
1.7412235310667587e-8,1.1431215325399423e-12,2.326470614105576e-8,307.70697836530144,0,0,Hadronic
1.7465321592880898e-8,1.1475430173498446e-12,2.33357464579913e-8,307.70553029656946,0,0,Hadronic
1.7518613207759016e-8,1.1519816040403187e-12,2.3407062224603583e-8,307.7040766268461,0,0,Hadronic
1.7572110949508914e-8,1.156437358759792e-12,2.3478654511527627e-8,307.7026173344672,0,0,Hadronic
1.7625815615409775e-8,1.1609103479125715e-12,2.3550524393580507e-8,307.7011523976849,0,0,Hadronic
1.7679728005824433e-8,1.1654006381597977e-12,2.3622672949777303e-8,307.69968179466713,0,0,Hadronic
1.77338489242113e-8,1.1699082964204375e-12,2.369510126334765e-8,307.6982055034975,0,0,Hadronic
1.778817917713684e-8,1.1744333898723235e-12,2.3767810421753008e-8,307.69672350217473,0,0,Hadronic
1.784271957428684e-8,1.1789759859530915e-12,2.384080151670239e-8,307.6952357686126,0,0,Hadronic
1.7897470928479207e-8,1.1835361523612499e-12,2.391407564417007e-8,307.6937422806391,0,0,Hadronic
1.7952434055675628e-8,1.1881139570571448e-12,2.3987633904411778e-8,307.69224301599706,0,0,Hadronic
1.8007609774993688e-8,1.1927094682639748e-12,2.4061477401981583e-8,307.69073795234266,0,0,Hadronic
1.806299890871953e-8,1.1973227544688442e-12,2.413560724574943e-8,307.6892270672459,0,0,Hadronic
1.8118602282319645e-8,1.201953884423742e-12,2.4210024548917545e-8,307.68771033819,0,0,Hadronic
1.8174420724453326e-8,1.2066029271465828e-12,2.4284730429037767e-8,307.6861877425712,0,0,Hadronic
1.8230455066985256e-8,1.2112699519222538e-12,2.435972600802898e-8,307.684659257698,0,0,Hadronic
1.8286706144997385e-8,1.2159550283036036e-12,2.443501241219369e-8,307.68312486079145,0,0,Hadronic
1.8343174796801875e-8,1.2206582261125213e-12,2.4510590772235986e-8,307.68158452898433,0,0,Hadronic
1.8399861863953365e-8,1.2253796154409564e-12,2.458646222327861e-8,307.6800382393211,0,0,Hadronic
1.845676819126149e-8,1.2301192666519634e-12,2.4662627904880368e-8,307.67848596875723,0,0,Hadronic
1.8512106313133282e-8,1.2348772503807663e-12,2.4736818467702523e-8,307.67544792494203,0,0,Hadronic
1.856669359490501e-8,1.2396536375357925e-12,2.4810072596077207e-8,307.67159972241717,0,0,Hadronic
1.8621492015064193e-8,1.244448499299721e-12,2.4883611907537975e-8,307.6677366354129,0,0,Hadronic
1.8676502390274188e-8,1.249261907130596e-12,2.4957437519501665e-8,307.6638586063574,0,0,Hadronic
1.8731725540356523e-8,1.2540939327627999e-12,2.5031550553818438e-8,307.6599655774562,0,0,Hadronic
1.8787162288304403e-8,1.2589446482082395e-12,2.510595213679156e-8,307.65605749069135,0,0,Hadronic
1.884281346029376e-8,1.2638141257573083e-12,2.5180643399193857e-8,307.6521342878205,0,0,Hadronic
1.8898679885696338e-8,1.268702437980034e-12,2.5255625476286925e-8,307.648195910376,0,0,Hadronic
1.895476239709176e-8,1.2736096577271332e-12,2.533089950783905e-8,307.64424229966403,0,0,Hadronic
1.9011061830279986e-8,1.2785358581311032e-12,2.540646663814355e-8,307.6402733967638,0,0,Hadronic
1.906757902429373e-8,1.2834811126073058e-12,2.548232801603718e-8,307.63628914252655,0,0,Hadronic
1.91243148214112e-8,1.2884454948550845e-12,2.5558484794918933e-8,307.6322894775748,0,0,Hadronic
1.9181270067168096e-8,1.2934290788588126e-12,2.5634938132767833e-8,307.6282743423014,0,0,Hadronic
1.9238445610370982e-8,1.2984319388890653e-12,2.5711689192162704e-8,307.6242436768685,0,0,Hadronic
1.929584230310917e-8,1.3034541495036565e-12,2.5788739140299788e-8,307.6201974212071,0,0,Hadronic
1.935346100076791e-8,1.3084957855487966e-12,2.5866089149012266e-8,307.61613551501557,0,0,Hadronic
1.9411302562041123e-8,1.3135569221602027e-12,2.594374039478911e-8,307.6120578977592,0,0,Hadronic
1.946936784894392e-8,1.3186376347641974e-12,2.6021694058793706e-8,307.6079645086691,0,0,Hadronic
1.952765772682564e-8,1.3237379990788478e-12,2.6099951326883117e-8,307.6038552867413,0,0,Hadronic
1.9586173064382776e-8,1.328858091115097e-12,2.6178513389627323e-8,307.59973017073594,0,0,Hadronic
1.9644914733671633e-8,1.3339979871778721e-12,2.625738144232799e-8,307.59558909917615,0,0,Hadronic
1.970388361012188e-8,1.3391577638672686e-12,2.6336556685038555e-8,307.5914320103475,0,0,Hadronic
1.976308057254904e-8,1.3443374980796456e-12,2.6416040322582832e-8,307.58725884229665,0,0,Hadronic
1.982250650316782e-8,1.3495372670087884e-12,2.6495833564574827e-8,307.5830695328307,0,0,Hadronic
1.9882162287605452e-8,1.3547571481470814e-12,2.6575937625438506e-8,307.57886401951623,0,0,Hadronic
1.9942048814914374e-8,1.359997219286612e-12,2.665635372442673e-8,307.57464223967827,0,0,Hadronic
2.0002166977585956e-8,1.3652575585203753e-12,2.6737083085641665e-8,307.5704041303995,0,0,Hadronic
2.006251767156385e-8,1.3705382442434414e-12,2.681812693805458e-8,307.56614962851916,0,0,Hadronic
2.0123101796256598e-8,1.3758393551540565e-12,2.6899486515524777e-8,307.5618786706323,0,0,Hadronic
2.0183920254552163e-8,1.3811609702549183e-12,2.6981163056821042e-8,307.5575911930886,0,0,Hadronic
2.0244973952830345e-8,1.3865031688542597e-12,2.7063157805640342e-8,307.5532871319916,0,0,Hadronic
2.030626380097692e-8,1.3918660305670852e-12,2.7145472010628782e-8,307.5489664231978,0,0,Hadronic
2.0367790712397113e-8,1.3972496353163518e-12,2.7228106925401707e-8,307.5446290023154,0,0,Hadronic
2.0429555604028948e-8,1.4026540633341371e-12,2.7311063808563714e-8,307.54027480470364,0,0,Hadronic
2.0491559396357127e-8,1.4080793951628532e-12,2.73943439237293e-8,307.5359037654718,0,0,Hadronic
2.055380301342677e-8,1.4135257116564467e-12,2.7477948539543384e-8,307.531515819478,0,0,Hadronic
2.0616287382856877e-8,1.4189930939815813e-12,2.7561878929701477e-8,307.5271109013286,0,0,Hadronic
2.0679013435854736e-8,1.4244816236188937e-12,2.7646136372971148e-8,307.5226889453769,0,0,Hadronic
2.0741982107229228e-8,1.4299913823641614e-12,2.773072215321196e-8,307.51824988572235,0,0,Hadronic
2.080519433540497e-8,1.4355224523295392e-12,2.7815637559396664e-8,307.5137936562094,0,0,Hadronic
2.086865106243657e-8,1.4410749159448044e-12,2.790088388563245e-8,307.5093201904266,0,0,Hadronic
2.0932353234022056e-8,1.4466488559585348e-12,2.798646243118113e-8,307.50482942170584,0,0,Hadronic
2.09963017995175e-8,1.4522443554393858e-12,2.807237450048105e-8,307.500321283121,0,0,Hadronic
2.1060497711951165e-8,1.4578614977773312e-12,2.8158621403168217e-8,307.49579570748705,0,0,Hadronic
2.1124941928037123e-8,1.463500366684853e-12,2.8245204454096806e-8,307.4912526273592,0,0,Hadronic
2.1189635408190348e-8,1.46916104619826e-12,2.833212497336174e-8,307.4866919750317,0,0,Hadronic
2.125457911654042e-8,1.474843620678891e-12,2.841938428631928e-8,307.482113682537,0,0,Hadronic
2.1319774020945903e-8,1.480548174814371e-12,2.8506983723608656e-8,307.47751768164454,0,0,Hadronic
2.138522109300931e-8,1.486274793619919e-12,2.8594924621174425e-8,307.47290390386,0,0,Hadronic
2.1450921308091032e-8,1.4920235624395697e-12,2.868320832028754e-8,307.46827228042406,0,0,Hadronic
2.1516875645323886e-8,1.4977945669474442e-12,2.8771836167567147e-8,307.4636227423115,0,0,Hadronic
2.158308508762824e-8,1.5035878931490751e-12,2.8860809515003323e-8,307.4589552202299,0,0,Hadronic
2.164955062172612e-8,1.50940362738264e-12,2.8950129719978372e-8,307.45426964461916,0,0,Hadronic
2.1716273238155928e-8,1.5152418563202477e-12,2.9039798145288933e-8,307.44956594564985,0,0,Hadronic
2.178325393128778e-8,1.521102666969285e-12,2.9129816159169056e-8,307.44484405322254,0,0,Hadronic
2.1850493699337452e-8,1.5269861466736316e-12,2.9220185135311315e-8,307.4401038969668,0,0,Hadronic
2.1917993544382145e-8,1.5328923831150422e-12,2.9310906452890448e-8,307.4353454062397,0,0,Hadronic
2.1985754472374807e-8,1.5388214643144002e-12,2.9401981496585024e-8,307.43056851012545,0,0,Hadronic
2.205377749315915e-8,1.5447734786330298e-12,2.9493411656600175e-8,307.4257731374337,0,0,Hadronic
2.2122063620485202e-8,1.5507485147740596e-12,2.9585198328690904e-8,307.42095921669875,0,0,Hadronic
2.219061387202387e-8,1.556746661783693e-12,2.967734291418424e-8,307.4161266761785,0,0,Hadronic
2.2259429269382284e-8,1.5627680090525542e-12,2.976984682000234e-8,307.41127544385364,0,0,Hadronic
2.2328510838119388e-8,1.568812646317051e-12,2.9862711458686034e-8,307.4064054474258,0,0,Hadronic
2.2397859607760253e-8,1.5748806636606265e-12,2.9955938248416625e-8,307.4015166143174,0,0,Hadronic
2.2467476611812674e-8,1.5809721515152136e-12,3.004952861304077e-8,307.39660887166986,0,0,Hadronic
2.2537362887781662e-8,1.5870872006624996e-12,3.014348398209263e-8,307.39168214634293,0,0,Hadronic
2.2607519477185175e-8,1.593225902235307e-12,3.0237805790817584e-8,307.3867363649134,0,0,Hadronic
2.267794742556987e-8,1.5993883477189678e-12,3.033249548019612e-8,307.3817714536741,0,0,Hadronic
2.2748647782526337e-8,1.605574628952659e-12,3.0427554496966925e-8,307.37678733863277,0,0,Hadronic
2.281962160170471e-8,1.6117848381307668e-12,3.0522984293650636e-8,307.3717839455109,0,0,Hadronic
2.2890869940830975e-8,1.6180190678043147e-12,3.0618786328574445e-8,307.36676119974277,0,0,Hadronic
2.2962393861721786e-8,1.6242774108822606e-12,3.071496206589476e-8,307.36171902647413,0,0,Hadronic
2.3034194430301325e-8,1.6305599606329704e-12,3.0811512975622635e-8,307.3566573505613,0,0,Hadronic
2.310627271661621e-8,1.6368668106855228e-12,3.090844053364662e-8,307.35157609656994,0,0,Hadronic
2.3178629794852157e-8,1.6431980550311681e-12,3.1005746221757955e-8,307.34647518877387,0,0,Hadronic
2.3249434761590614e-8,1.6495537880247004e-12,3.110092359286082e-8,307.34192227539864,0,0,Hadronic
2.33012748320251e-8,1.655934104385868e-12,3.117013289121841e-8,307.3433137720005,0,0,Hadronic
2.3353315414896274e-8,1.6623390992007816e-12,3.123960925419797e-8,307.3447106507782,0,0,Hadronic
2.3405557285767214e-8,1.6687688679233585e-12,3.130935370990327e-8,307.3461129325495,0,0,Hadronic
2.345800122320051e-8,1.6752235063766875e-12,3.1379367290376566e-8,307.34752063821264,0,0,Hadronic
2.3510648008770366e-8,1.6817031107545156e-12,3.1449651031614246e-8,307.3489337887467,0,0,Hadronic
2.3563498427073976e-8,1.6882077776226525e-12,3.1520205973581505e-8,307.35035240521194,0,0,Hadronic
2.3616553265743242e-8,1.6947376039204081e-12,3.159103316022733e-8,307.35177650875,0,0,Hadronic
2.366981331545669e-8,1.701292686962064e-12,3.166213363949997e-8,307.35320612058445,0,0,Hadronic
2.3723279369950987e-8,1.7078731244382844e-12,3.173350846336166e-8,307.35464126202083,0,0,Hadronic
2.3776952226032912e-8,1.7144790144175985e-12,3.180515868780406e-8,307.35608195444706,0,0,Hadronic
2.3830832683591302e-8,1.7211104553478618e-12,3.187708537286366e-8,307.3575282193339,0,0,Hadronic
2.388492154560866e-8,1.7277675460576907e-12,3.1949289582636635e-8,307.35898007823505,0,0,Hadronic
2.3939219618173675e-8,1.7344503857579998e-12,3.202177238529509e-8,307.36043755278763,0,0,Hadronic
2.399372771049268e-8,1.7411590740434162e-12,3.209453485310162e-8,307.36190066471244,0,0,Hadronic
2.404844663490202e-8,1.747893710893796e-12,3.2167578062425354e-8,307.3633694358143,0,0,Hadronic
2.4103377206880054e-8,1.7546543966757083e-12,3.224090309375731e-8,307.36484388798243,0,0,Hadronic
2.4158520245059354e-8,1.7614412321439297e-12,3.231451103172615e-8,307.3663240431906,0,0,Hadronic
2.421387657123882e-8,1.7682543184429408e-12,3.2388402965113656e-8,307.3678099234976,0,0,Hadronic
2.4269447010396255e-8,1.775093757108471e-12,3.246257998687099e-8,307.3693015510475,0,0,Hadronic
2.4325232390699925e-8,1.7819596500689232e-12,3.2537043194133466e-8,307.3707989480703,0,0,Hadronic
2.438123354352175e-8,1.7888520996469936e-12,3.2611793688237574e-8,307.3723021368815,0,0,Hadronic
2.443745130344919e-8,1.7957712085611408e-12,3.2686832574736187e-8,307.3738111398834,0,0,Hadronic
2.449388650829779e-8,1.8027170799271217e-12,3.2762160963414676e-8,307.3753259795647,0,0,Hadronic
2.4550539999123806e-8,1.8096898172595543e-12,3.28377799683072e-8,307.376846678501,0,0,Hadronic
2.4607412620236483e-8,1.8166895244734225e-12,3.291369070771235e-8,307.37837325935544,0,0,Hadronic
2.466450521921082e-8,1.8237163058856487e-12,3.2989894304209685e-8,307.37990574487867,0,0,Hadronic
2.472181864690022e-8,1.8307702662166514e-12,3.3066391884675815e-8,307.3814441579094,0,0,Hadronic
2.4779353757448873e-8,1.8378515105918704e-12,3.3143184580300386e-8,307.3829885213747,0,0,Hadronic
2.4837111408305047e-8,1.8449601445433996e-12,3.322027352660311e-8,307.3845388582903,0,0,Hadronic
2.489509246023333e-8,1.8520962740114958e-12,3.3297659863449483e-8,307.3860951917608,0,0,Hadronic
2.4953297777327705e-8,1.8592600053461886e-12,3.3375344735067556e-8,307.38765754498036,0,0,Hadronic
2.5011728227024406e-8,1.866451445308859e-12,3.345332929006438e-8,307.3892259412329,0,0,Hadronic
2.50703846801148e-8,1.873670701073831e-12,3.353161468144258e-8,307.3908004038922,0,0,Hadronic
2.5129268010758376e-8,1.880917880229963e-12,3.3610202066616997e-8,307.39238095642247,0,0,Hadronic
2.5188379096495967e-8,1.888193090782282e-12,3.36890926074316e-8,307.3939676223789,0,0,Hadronic
2.5247718818262297e-8,1.8954964411535224e-12,3.376828747017562e-8,307.3955604254076,0,0,Hadronic
2.530728806039988e-8,1.9028280401858405e-12,3.384778782560131e-8,307.3971593892461,0,0,Hadronic
2.5367087710671405e-8,1.910187997142336e-12,3.3927594848939844e-8,307.3987645377239,0,0,Hadronic
2.5427118660273516e-8,1.9175764217087497e-12,3.400770971991897e-8,307.40037589476253,0,0,Hadronic
2.548738180385002e-8,1.9249934239950885e-12,3.408813362277992e-8,307.40199348437613,0,0,Hadronic
2.554787803950501e-8,1.9324391145372413e-12,3.416886774629421e-8,307.40361733067175,0,0,Hadronic
2.5608608268816142e-8,1.9399136042986113e-12,3.424991328378062e-8,307.4052474578496,0,0,Hadronic
2.5669573396848955e-8,1.9474170046718806e-12,3.433127143312358e-8,307.40688389020363,0,0,Hadronic
2.573077433216875e-8,1.9549494274804702e-12,3.441294339678833e-8,307.40852665212145,0,0,Hadronic
2.5792211986855844e-8,1.9625109849804204e-12,3.449493038184045e-8,307.41017576808537,0,0,Hadronic
2.5853887276518066e-8,1.9701017898619247e-12,3.457723359996184e-8,307.4118312626722,0,0,Hadronic
2.5915801120304726e-8,1.9777219552510525e-12,3.465985426746861e-8,307.4134931605538,0,0,Hadronic
2.597795444092055e-8,1.9853715947114613e-12,3.474279360532892e-8,307.4151614864976,0,0,Hadronic
2.6040348164638838e-8,1.99305082224602e-12,3.482605283917972e-8,307.4168362653666,0,0,Hadronic
2.610298322131582e-8,2.0007597522985717e-12,3.4909633199345206e-8,307.41851752212017,0,0,Hadronic
2.6165860544404416e-8,2.0084984997556292e-12,3.499353592085436e-8,307.42020528181416,0,0,Hadronic
2.622898107096789e-8,2.0162671799480573e-12,3.50777622434584e-8,307.4218995696013,0,0,Hadronic
2.6292345741693983e-8,2.0240659086528067e-12,3.516231341164884e-8,307.42360041073164,0,0,Hadronic
2.6355955500909196e-8,2.0318948020946795e-12,3.524719067467578e-8,307.42530783055287,0,0,Hadronic
2.6419811296592034e-8,2.039753976947952e-12,3.5332395286564744e-8,307.42702185451077,0,0,Hadronic
2.6483914080388274e-8,2.0476435503382583e-12,3.541792850613627e-8,307.42874250814947,0,0,Hadronic
2.6548264807624255e-8,2.0555636398442253e-12,3.550379159702281e-8,307.43046981711194,0,0,Hadronic
2.6612864437321454e-8,2.0635143634992645e-12,3.5589985827687365e-8,307.43220380714035,0,0,Hadronic
2.66777139322109e-8,2.071495839793351e-12,3.5676512471441895e-8,307.43394450407646,0,0,Hadronic
2.6742814258747284e-8,2.0795081876747517e-12,3.576337280646532e-8,307.4356919338619,0,0,Hadronic
2.680816638712325e-8,2.0875515265517937e-12,3.5850568115821726e-8,307.4374461225387,0,0,Hadronic
2.6873771291284492e-8,2.0956259762947155e-12,3.5938099687479696e-8,307.4392070962496,0,0,Hadronic
2.6939629948943325e-8,2.1037316572373418e-12,3.602596881432952e-8,307.44097488123845,0,0,Hadronic
2.7005743341594284e-8,2.1118686901789977e-12,3.611417679420318e-8,307.4427495038507,0,0,Hadronic
2.7072112454527827e-8,2.1200371963862037e-12,3.620272492989179e-8,307.4445309905335,0,0,Hadronic
2.713873827684545e-8,2.1282372975945263e-12,3.6291614529164796e-8,307.44631936783657,0,0,Hadronic
2.7205621801474692e-8,2.1364691160104325e-12,3.638084690478924e-8,307.448114662412,0,0,Hadronic
2.727276402518339e-8,2.1447327743130417e-12,3.6470423374547826e-8,307.4499169010153,0,0,Hadronic
2.7340165948594797e-8,2.1530283956559847e-12,3.656034526125815e-8,307.4517261105052,0,0,Hadronic
2.740782857620279e-8,2.1613561036692756e-12,3.665061389279223e-8,307.45354231784444,0,0,Hadronic
