# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
# p (code_units),epsilon (code_units),n,mu,col4,cs2,phase
1.836395e-21,2.304036e-15,1.1774324891817789e-11,307.96390218534685,0,0,Hadronic
1.843481e-21,2.310194e-15,1.1805797604789796e-11,307.9639160455675,0,0,Hadronic
1.850593e-21,2.316377e-15,1.1837391744842617e-11,307.96392995926453,0,0,Hadronic
1.857733e-21,2.322583e-15,1.1869107780451682e-11,307.9639439266442,0,0,Hadronic
1.864901e-21,2.328814e-15,1.1900946181899562e-11,307.9639579479137,0,0,Hadronic
1.872096e-21,2.335068e-15,1.1932907421283117e-11,307.96397202328086,0,0,Hadronic
1.879319e-21,2.341346e-15,1.1964991972520707e-11,307.9639861529545,0,0,Hadronic
1.886570e-21,2.347649e-15,1.1997200311358822e-11,307.9640003371441,0,0,Hadronic
1.893849e-21,2.353976e-15,1.2029532915379405e-11,307.96401457606,0,0,Hadronic
1.901156e-21,2.360328e-15,1.206199026400678e-11,307.96402886991336,0,0,Hadronic
1.908491e-21,2.366704e-15,1.209457283851503e-11,307.9640432189161,0,0,Hadronic
1.915855e-21,2.373104e-15,1.2127281122034706e-11,307.96405762328106,0,0,Hadronic
1.923247e-21,2.379530e-15,1.2160115599560377e-11,307.9640720832218,0,0,Hadronic
1.930667e-21,2.385980e-15,1.219307675795774e-11,307.9640865989528,0,0,Hadronic
1.938116e-21,2.392455e-15,1.2226165085970407e-11,307.9641011706892,0,0,Hadronic
1.945594e-21,2.398954e-15,1.225938107422791e-11,307.9641157986472,0,0,Hadronic
1.953100e-21,2.405479e-15,1.22927252152523e-11,307.9641304830437,0,0,Hadronic
1.960636e-21,2.412030e-15,1.232619800346592e-11,307.9641452240964,0,0,Hadronic
1.968201e-21,2.418605e-15,1.2359799935198384e-11,307.9641600220239,0,0,Hadronic
1.975794e-21,2.425206e-15,1.239353150869406e-11,307.9641748770457,0,0,Hadronic
1.983418e-21,2.431832e-15,1.2427393224119624e-11,307.96418978938203,0,0,Hadronic
1.991070e-21,2.438484e-15,1.2461385583571372e-11,307.964204759254,0,0,Hadronic
1.998752e-21,2.445162e-15,1.249550909108227e-11,307.9642197868837,0,0,Hadronic
2.006464e-21,2.451865e-15,1.2529764252630199e-11,307.96423487249393,0,0,Hadronic
2.014205e-21,2.458594e-15,1.2564151576144737e-11,307.9642500163083,0,0,Hadronic
2.021977e-21,2.465349e-15,1.2598671571515229e-11,307.96426521855153,0,0,Hadronic
2.029778e-21,2.472130e-15,1.2633324750597902e-11,307.9642804794489,0,0,Hadronic
2.037609e-21,2.478938e-15,1.266811162722374e-11,307.9642957992269,0,0,Hadronic
2.045471e-21,2.485771e-15,1.2703032717205956e-11,307.96431117811244,0,0,Hadronic
2.053363e-21,2.492631e-15,1.2738088538347858e-11,307.96432661633384,0,0,Hadronic
2.061285e-21,2.499518e-15,1.2773279610450207e-11,307.9643421141199,0,0,Hadronic
2.069238e-21,2.506431e-15,1.2808606455319058e-11,307.96435767170044,0,0,Hadronic
2.077222e-21,2.513370e-15,1.2844069596773662e-11,307.9643732893062,0,0,Hadronic
2.085236e-21,2.520337e-15,1.2879669560654151e-11,307.96438896716876,0,0,Hadronic
2.093282e-21,2.527330e-15,1.2915406874828883e-11,307.9644047055206,0,0,Hadronic
2.101358e-21,2.534350e-15,1.2951282069203083e-11,307.96442050459507,0,0,Hadronic
2.109466e-21,2.541398e-15,1.2987295675725986e-11,307.9644363646265,0,0,Hadronic
2.117605e-21,2.548472e-15,1.3023448228399245e-11,307.96445228585014,0,0,Hadronic
2.125775e-21,2.555574e-15,1.3059740263284408e-11,307.96446826850195,0,0,Hadronic
2.133977e-21,2.562703e-15,1.3096172318511082e-11,307.96448431281897,0,0,Hadronic
2.142210e-21,2.569860e-15,1.3132744934285007e-11,307.96450041903915,0,0,Hadronic
2.150475e-21,2.577045e-15,1.3169458652896038e-11,307.96451658740136,0,0,Hadronic
2.158773e-21,2.584257e-15,1.3206314018725665e-11,307.9645328181453,0,0,Hadronic
2.167102e-21,2.591497e-15,1.3243311578256032e-11,307.9645491115117,0,0,Hadronic
2.175463e-21,2.598765e-15,1.328045188007713e-11,307.96456546774215,0,0,Hadronic
2.183856e-21,2.606060e-15,1.331773547489557e-11,307.9645818870792,0,0,Hadronic
2.192282e-21,2.613385e-15,1.3355162915542532e-11,307.96459836976635,0,0,Hadronic
2.200741e-21,2.620737e-15,1.3392734756981539e-11,307.964614916048,0,0,Hadronic
2.209232e-21,2.628118e-15,1.3430451556317459e-11,307.96463152616946,0,0,Hadronic
2.217756e-21,2.635527e-15,1.346831387280432e-11,307.96464820037716,0,0,Hadronic
2.226312e-21,2.642964e-15,1.3506322267853589e-11,307.9646649389183,0,0,Hadronic
2.234902e-21,2.650431e-15,1.3544477305042335e-11,307.9646817420411,0,0,Hadronic
2.243525e-21,2.657926e-15,1.3582779550122185e-11,307.9646986099946,0,0,Hadronic
2.252181e-21,2.665450e-15,1.362122957102723e-11,307.96471554302923,0,0,Hadronic
2.260870e-21,2.673004e-15,1.3659827937882431e-11,307.96473254139585,0,0,Hadronic
2.269593e-21,2.680586e-15,1.3698575223012252e-11,307.9647496053466,0,0,Hadronic
2.278350e-21,2.688198e-15,1.3737472000949012e-11,307.9647667351345,0,0,Hadronic
2.287140e-21,2.695838e-15,1.3776518848441602e-11,307.9647839310136,0,0,Hadronic
2.295965e-21,2.703509e-15,1.381571634446399e-11,307.96480119323894,0,0,Hadronic
2.304823e-21,2.711209e-15,1.3855065070223266e-11,307.96481852206637,0,0,Hadronic
2.313716e-21,2.718939e-15,1.3894565609169154e-11,307.96483591775296,0,0,Hadronic
2.322643e-21,2.726698e-15,1.393421854700214e-11,307.96485338055663,0,0,Hadronic
2.331604e-21,2.734488e-15,1.3974024471682074e-11,307.9648709107364,0,0,Hadronic
2.340600e-21,2.742307e-15,1.4013983973437127e-11,307.9648885085521,0,0,Hadronic
2.349631e-21,2.750157e-15,1.4054097644772368e-11,307.9649061742648,0,0,Hadronic
2.358696e-21,2.758037e-15,1.409436608047879e-11,307.9649239081364,0,0,Hadronic
2.367797e-21,2.765948e-15,1.4134789877642036e-11,307.96494171042997,0,0,Hadronic
2.376932e-21,2.773889e-15,1.417536963565075e-11,307.96495958140935,0,0,Hadronic
2.386103e-21,2.781860e-15,1.4216105956206321e-11,307.9649775213397,0,0,Hadronic
2.395309e-21,2.789863e-15,1.425699944333132e-11,307.9649955304869,0,0,Hadronic
2.404551e-21,2.797896e-15,1.4298050703378368e-11,307.9650136091181,0,0,Hadronic
2.413828e-21,2.805960e-15,1.4339260345039248e-11,307.9650317575014,0,0,Hadronic
2.423142e-21,2.814055e-15,1.4380628979354192e-11,307.9650499759059,0,0,Hadronic
2.432491e-21,2.822182e-15,1.4422157219720441e-11,307.9650682646017,0,0,Hadronic
2.441876e-21,2.830340e-15,1.4463845681901698e-11,307.9650866238601,0,0,Hadronic
2.451297e-21,2.838529e-15,1.4505694984037055e-11,307.9651050539533,0,0,Hadronic
2.460755e-21,2.846750e-15,1.4547705746650474e-11,307.9651235551546,0,0,Hadronic
2.470249e-21,2.855003e-15,1.458987859265947e-11,307.9651421277383,0,0,Hadronic
2.479780e-21,2.863287e-15,1.4632214147384926e-11,307.96516077198,0,0,Hadronic
2.489348e-21,2.871604e-15,1.4674713038559864e-11,307.96517948815597,0,0,Hadronic
2.498952e-21,2.879953e-15,1.4717375896338937e-11,307.9651982765438,0,0,Hadronic
2.508594e-21,2.888333e-15,1.4760203353308023e-11,307.96521713742214,0,0,Hadronic
2.518273e-21,2.896747e-15,1.4803196044493072e-11,307.9652360710707,0,0,Hadronic
2.527989e-21,2.905192e-15,1.4846354607370126e-11,307.96525507777017,0,0,Hadronic
2.537743e-21,2.913670e-15,1.4889679681874223e-11,307.96527415780247,0,0,Hadronic
2.547534e-21,2.922181e-15,1.49331719104091e-11,307.96529331145047,0,0,Hadronic
2.557363e-21,2.930725e-15,1.4976831937857025e-11,307.96531253899826,0,0,Hadronic
2.567230e-21,2.939302e-15,1.502066041158777e-11,307.965331840731,0,0,Hadronic
2.577135e-21,2.947912e-15,1.5064657981468535e-11,307.9653512169348,0,0,Hadronic
2.587078e-21,2.956555e-15,1.510882529987379e-11,307.965370667897,0,0,Hadronic
2.597060e-21,2.965231e-15,1.515316302169436e-11,307.96539019390616,0,0,Hadronic
2.607080e-21,2.973941e-15,1.5197671804347833e-11,307.9654097952517,0,0,Hadronic
2.617139e-21,2.982684e-15,1.5242352307787674e-11,307.9654294722244,0,0,Hadronic
2.627236e-21,2.991461e-15,1.528720519451332e-11,307.9654492251159,0,0,Hadronic
2.637373e-21,3.000272e-15,1.5332231129580168e-11,307.9654690542192,0,0,Hadronic
2.647549e-21,3.009117e-15,1.5377430780609e-11,307.96548895982846,0,0,Hadronic
2.657763e-21,3.017997e-15,1.54228048177962e-11,307.96550894223867,0,0,Hadronic
2.668018e-21,3.026910e-15,1.5468353913923507e-11,307.9655290017463,0,0,Hadronic
2.678312e-21,3.035858e-15,1.5514078744368313e-11,307.96554913864867,0,0,Hadronic
2.688645e-21,3.044840e-15,1.55599799871132e-11,307.96556935324446,0,0,Hadronic
2.699019e-21,3.053857e-15,1.5606058322756218e-11,307.96558964583346,0,0,Hadronic
2.709432e-21,3.062909e-15,1.5652314434521246e-11,307.96561001671654,0,0,Hadronic
2.719886e-21,3.071996e-15,1.5698749008267515e-11,307.9656304661958,0,0,Hadronic
2.730380e-21,3.081117e-15,1.5745362732500445e-11,307.9656509945745,0,0,Hadronic
2.740915e-21,3.090274e-15,1.5792156298381277e-11,307.965671602157,0,0,Hadronic
2.751490e-21,3.099467e-15,1.583913039973756e-11,307.9656922892489,0,0,Hadronic
2.762106e-21,3.108694e-15,1.588628573307368e-11,307.9657130561571,0,0,Hadronic
2.772763e-21,3.117958e-15,1.5933622997580705e-11,307.96573390318935,0,0,Hadronic
2.783461e-21,3.127257e-15,1.5981142895146973e-11,307.96575483065493,0,0,Hadronic
2.794200e-21,3.136592e-15,1.6028846130368784e-11,307.9657758388641,0,0,Hadronic
2.804981e-21,3.145963e-15,1.6076733410560174e-11,307.96579692812844,0,0,Hadronic
2.815803e-21,3.155370e-15,1.6124805445764116e-11,307.9658180987606,0,0,Hadronic
2.826667e-21,3.164814e-15,1.6173062948762774e-11,307.96583935107464,0,0,Hadronic
2.837573e-21,3.174293e-15,1.6221506635087493e-11,307.9658606853857,0,0,Hadronic
2.848521e-21,3.183810e-15,1.6270137223030557e-11,307.96588210200997,0,0,Hadronic
2.859512e-21,3.193363e-15,1.631895543365474e-11,307.9659036012652,0,0,Hadronic
2.870544e-21,3.202953e-15,1.6367961990804867e-11,307.9659251834702,0,0,Hadronic
2.881620e-21,3.212580e-15,1.64171576211178e-11,307.96594684894495,0,0,Hadronic
2.892738e-21,3.222244e-15,1.64665430540337e-11,307.9659685980107,0,0,Hadronic
2.903899e-21,3.231946e-15,1.6516119021806552e-11,307.96599043099013,0,0,Hadronic
2.915103e-21,3.241685e-15,1.656588625951546e-11,307.9660123482068,0,0,Hadronic
2.926350e-21,3.251461e-15,1.6615845505074917e-11,307.9660343499858,0,0,Hadronic
2.937641e-21,3.261275e-15,1.6665997499246098e-11,307.96605643665345,0,0,Hadronic
2.948975e-21,3.271127e-15,1.6716342985647977e-11,307.96607860853715,0,0,Hadronic
2.960353e-21,3.281017e-15,1.676688271076825e-11,307.9661008659658,0,0,Hadronic
2.971774e-21,3.290946e-15,1.6817617423973786e-11,307.9661232092694,0,0,Hadronic
2.983240e-21,3.300912e-15,1.6868547877522925e-11,307.9661456387793,0,0,Hadronic
2.994750e-21,3.310917e-15,1.691967482657549e-11,307.9661681548281,0,0,Hadronic
3.006305e-21,3.320961e-15,1.6970999029204854e-11,307.9661907577497,0,0,Hadronic
3.017904e-21,3.331043e-15,1.7022521246408517e-11,307.9662134478792,0,0,Hadronic
3.029548e-21,3.341164e-15,1.7074242242119622e-11,307.9662362255532,0,0,Hadronic
3.041237e-21,3.351325e-15,1.7126162783218536e-11,307.9662590911094,0,0,Hadronic
3.052971e-21,3.361524e-15,1.7178283639544077e-11,307.96628204488684,0,0,Hadronic
3.064750e-21,3.371763e-15,1.7230605583904273e-11,307.966305087226,0,0,Hadronic
3.076574e-21,3.382041e-15,1.7283129392089033e-11,307.9663282184684,0,0,Hadronic
3.088445e-21,3.392359e-15,1.7335855842880543e-11,307.96635143895725,0,0,Hadronic
3.100361e-21,3.402717e-15,1.7388785718065645e-11,307.96637474903673,0,0,Hadronic
3.112323e-21,3.413115e-15,1.7441919802446742e-11,307.9663981490526,0,0,Hadronic
3.124331e-21,3.423553e-15,1.749525888385374e-11,307.9664216393519,0,0,Hadronic
3.136385e-21,3.434031e-15,1.7548803753155913e-11,307.9664452202828,0,0,Hadronic
3.148486e-21,3.444550e-15,1.7602555204273416e-11,307.96646889219517,0,0,Hadronic
3.160634e-21,3.455109e-15,1.7656514034188988e-11,307.9664926554399,0,0,Hadronic
3.172829e-21,3.465709e-15,1.7710681042959536e-11,307.9665165103694,0,0,Hadronic
3.185070e-21,3.476350e-15,1.7765057033728784e-11,307.96654045733743,0,0,Hadronic
3.197359e-21,3.487031e-15,1.7819642812738604e-11,307.96656449669916,0,0,Hadronic
3.209695e-21,3.497754e-15,1.787443918934087e-11,307.966588628811,0,0,Hadronic
3.222079e-21,3.508519e-15,1.7929446976009598e-11,307.96661285403076,0,0,Hadronic
3.234511e-21,3.519325e-15,1.7984666988353366e-11,307.9666371727178,0,0,Hadronic
3.246990e-21,3.530173e-15,1.8040100045126657e-11,307.96666158523266,0,0,Hadronic
3.259518e-21,3.541062e-15,1.8095746968242893e-11,307.96668609193733,0,0,Hadronic
3.272094e-21,3.551994e-15,1.8151608582785432e-11,307.9667106931953,0,0,Hadronic
3.284719e-21,3.562967e-15,1.8207685717021086e-11,307.9667353893713,0,0,Hadronic
3.297392e-21,3.573983e-15,1.8263979202411722e-11,307.96676018083156,0,0,Hadronic
3.310114e-21,3.585042e-15,1.8320489873626448e-11,307.9667850679438,0,0,Hadronic
3.322885e-21,3.596143e-15,1.8377218568554195e-11,307.966810051077,0,0,Hadronic
3.335706e-21,3.607287e-15,1.8434166128316482e-11,307.96683513060157,0,0,Hadronic
3.348576e-21,3.618474e-15,1.8491333397279102e-11,307.9668603068896,0,0,Hadronic
3.361496e-21,3.629705e-15,1.85487212230656e-11,307.9668855803142,0,0,Hadronic
3.374465e-21,3.640978e-15,1.8606330456568606e-11,307.9669109512503,0,0,Hadronic
3.387485e-21,3.652295e-15,1.8664161951963763e-11,307.9669364200741,0,0,Hadronic
3.400555e-21,3.663656e-15,1.8722216566721682e-11,307.96696198716324,0,0,Hadronic
3.413675e-21,3.675060e-15,1.8780495161620542e-11,307.9669876528969,0,0,Hadronic
3.426846e-21,3.686509e-15,1.8838998600759035e-11,307.96701341765566,0,0,Hadronic
3.440067e-21,3.698002e-15,1.8897727751569542e-11,307.96703928182154,0,0,Hadronic
3.453340e-21,3.709539e-15,1.8956683484830286e-11,307.9670652457781,0,0,Hadronic
3.466664e-21,3.721120e-15,1.9015866674678726e-11,307.9670913099104,0,0,Hadronic
3.480039e-21,3.732747e-15,1.907527819862425e-11,307.96711747460495,0,0,Hadronic
3.493466e-21,3.744418e-15,1.9134918937561637e-11,307.96714374024964,0,0,Hadronic
3.506945e-21,3.756134e-15,1.9194789775783373e-11,307.96717010723404,0,0,Hadronic
3.520475e-21,3.767895e-15,1.9254891600993678e-11,307.9671965759492,0,0,Hadronic
3.534058e-21,3.779702e-15,1.931522530432041e-11,307.96722314678755,0,0,Hadronic
3.547694e-21,3.791554e-15,1.9375791780329664e-11,307.9672498201431,0,0,Hadronic
3.561382e-21,3.803452e-15,1.9436591927038295e-11,307.96727659641135,0,0,Hadronic
3.575122e-21,3.815396e-15,1.9497626645926965e-11,307.96730347598947,0,0,Hadronic
3.588916e-21,3.827386e-15,1.9558896841954272e-11,307.96733045927607,0,0,Hadronic
3.602763e-21,3.839422e-15,1.9620403423569464e-11,307.96735754667117,0,0,Hadronic
3.616663e-21,3.851505e-15,1.968214730272614e-11,307.96738473857647,0,0,Hadronic
3.630618e-21,3.863634e-15,1.974412939489617e-11,307.9674120353953,0,0,Hadronic
3.644625e-21,3.875811e-15,1.980635061908255e-11,307.9674394375323,0,0,Hadronic
3.658687e-21,3.888034e-15,1.9868811897833376e-11,307.96746694539394,0,0,Hadronic
3.672803e-21,3.900304e-15,1.9931514157255866e-11,307.96749455938806,0,0,Hadronic
3.686974e-21,3.912622e-15,1.9994458327029253e-11,307.96752227992414,0,0,Hadronic
3.701199e-21,3.924987e-15,2.0057645340419542e-11,307.9675501074133,0,0,Hadronic
3.715480e-21,3.937400e-15,2.012107613429246e-11,307.96757804226814,0,0,Hadronic
3.729815e-21,3.949860e-15,2.0184751649127877e-11,307.96760608490297,0,0,Hadronic
3.744205e-21,3.962369e-15,2.0248672829033436e-11,307.96763423573356,0,0,Hadronic
3.758652e-21,3.974926e-15,2.03128406217591e-11,307.9676624951774,0,0,Hadronic
3.773153e-21,3.987532e-15,2.03772559787104e-11,307.9676908636536,0,0,Hadronic
3.787711e-21,4.000186e-15,2.044191985496297e-11,307.9677193415827,0,0,Hadronic
3.802325e-21,4.012889e-15,2.0506833209277018e-11,307.96774792938714,0,0,Hadronic
3.816996e-21,4.025641e-15,2.0571997004110812e-11,307.96777662749076,0,0,Hadronic
3.831723e-21,4.038442e-15,2.0637412205635318e-11,307.9678054363191,0,0,Hadronic
3.846506e-21,4.051292e-15,2.0703079783748904e-11,307.9678343562995,0,0,Hadronic
3.861347e-21,4.064193e-15,2.0769000712090813e-11,307.9678633878606,0,0,Hadronic
3.876245e-21,4.077143e-15,2.0835175968056608e-11,307.9678925314331,0,0,Hadronic
3.891201e-21,4.090142e-15,2.0901606532811793e-11,307.9679217874491,0,0,Hadronic
3.906214e-21,4.103192e-15,2.096829339130671e-11,307.9679511563424,0,0,Hadronic
3.921285e-21,4.116293e-15,2.1035237532291515e-11,307.9679806385486,0,0,Hadronic
3.936415e-21,4.129444e-15,2.110243994833008e-11,307.9680102345048,0,0,Hadronic
3.951602e-21,4.142645e-15,2.1169901635815106e-11,307.9680399446499,0,0,Hadronic
3.966849e-21,4.155898e-15,2.123762359498323e-11,307.9680697694245,0,0,Hadronic
3.982154e-21,4.169202e-15,2.1305606829928974e-11,307.96809970927086,0,0,Hadronic
3.997518e-21,4.182557e-15,2.137385234862065e-11,307.968129764633,0,0,Hadronic
4.012941e-21,4.195963e-15,2.1442361162914406e-11,307.96815993595646,0,0,Hadronic
4.028424e-21,4.209422e-15,2.1511134288569596e-11,307.9681902236888,0,0,Hadronic
4.043967e-21,4.222932e-15,2.1580172745264225e-11,307.96822062827914,0,0,Hadronic
4.059570e-21,4.236494e-15,2.1649477556609152e-11,307.9682511501783,0,0,Hadronic
4.075233e-21,4.250109e-15,2.1719049750164447e-11,307.96828178983884,0,0,Hadronic
4.090956e-21,4.263776e-15,2.1788890357453027e-11,307.96831254771524,0,0,Hadronic
4.106740e-21,4.277496e-15,2.1859000413977792e-11,307.96834342426354,0,0,Hadronic
4.122585e-21,4.291269e-15,2.1929380959235373e-11,307.9683744199416,0,0,Hadronic
4.138491e-21,4.305095e-15,2.2000033036732756e-11,307.96840553520906,0,0,Hadronic
4.154458e-21,4.318975e-15,2.207095769400182e-11,307.9684367705273,0,0,Hadronic
4.170487e-21,4.332908e-15,2.2142155982615224e-11,307.9684681263596,0,0,Hadronic
4.186578e-21,4.346894e-15,2.221362895820227e-11,307.96849960317087,0,0,Hadronic
4.202731e-21,4.360935e-15,2.2285377680464435e-11,307.9685312014278,0,0,Hadronic
4.218946e-21,4.375030e-15,2.2357403213190146e-11,307.96856292159913,0,0,Hadronic
