# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
# p (code_units),epsilon (code_units),n,mu,col4,cs2,phase
1.589815e-11,1.532941e-08,0.00007832641170218123,308.3285389249626,0,0,Hadronic
1.595964e-11,1.538132e-08,0.00007858843266030136,308.3413704681787,0,0,Hadronic
1.602137e-11,1.543438e-08,0.000078855412314197,308.3576290758579,0,0,Hadronic
1.608334e-11,1.548765e-08,0.0000791233963040285,308.37395057027743,0,0,Hadronic
1.614555e-11,1.554112e-08,0.00007939238829953309,308.39033519467705,0,0,Hadronic
1.620800e-11,1.559480e-08,0.0000796623919830271,308.4067831932375,0,0,Hadronic
1.627069e-11,1.564869e-08,0.00007993341104944407,308.4232948110841,0,0,Hadronic
1.633363e-11,1.570278e-08,0.00008020544920637034,308.43987029428996,0,0,Hadronic
1.639680e-11,1.575708e-08,0.00008047851017408416,308.4565098898804,0,0,Hadronic
1.646022e-11,1.581160e-08,0.00008075259768558963,308.4732138458359,0,0,Hadronic
1.652389e-11,1.586632e-08,0.00008102771548665592,308.48998241109615,0,0,Hadronic
1.658780e-11,1.592126e-08,0.0000813038673358532,308.5068158355639,0,0,Hadronic
1.665196e-11,1.597641e-08,0.00008158105700459042,308.5237143701082,0,0,Hadronic
1.671637e-11,1.603177e-08,0.00008185928827715176,308.54067826656876,0,0,Hadronic
1.678103e-11,1.608735e-08,0.00008213856495073397,308.5577077777591,0,0,Hadronic
1.684594e-11,1.614314e-08,0.00008241889083548338,308.5748031574708,0,0,Hadronic
1.691109e-11,1.619914e-08,0.00008270026975453474,308.59196466047695,0,0,Hadronic
1.697650e-11,1.625537e-08,0.00008298270554404596,308.60919254253616,0,0,Hadronic
1.704217e-11,1.631181e-08,0.00008326620205323757,308.62648706039624,0,0,Hadronic
1.710809e-11,1.636847e-08,0.00008355076314442904,308.6438484717981,0,0,Hadronic
1.717426e-11,1.642535e-08,0.00008383639269307753,308.66127703547966,0,0,Hadronic
1.724069e-11,1.648245e-08,0.0000841230945878136,308.6787730111794,0,0,Hadronic
1.730737e-11,1.653977e-08,0.00008441087273047997,308.69633665964056,0,0,Hadronic
1.737432e-11,1.659731e-08,0.00008469973103616903,308.71396824261495,0,0,Hadronic
1.744152e-11,1.665507e-08,0.000084989673433261,308.7316680228668,0,0,Hadronic
1.750898e-11,1.671306e-08,0.00008528070386346073,308.74943626417667,0,0,Hadronic
1.757670e-11,1.677127e-08,0.00008557282628183528,308.7672732313453,0,0,Hadronic
1.764469e-11,1.682971e-08,0.0000858660446568529,308.7851791901978,0,0,Hadronic
1.771294e-11,1.688837e-08,0.00008616036297042103,308.8031544075874,0,0,Hadronic
1.778145e-11,1.694726e-08,0.00008645578521792234,308.8211991513995,0,0,Hadronic
1.785022e-11,1.700637e-08,0.00008675231540825478,308.8393136905557,0,0,Hadronic
1.791927e-11,1.706572e-08,0.00008704995756386793,308.85749829501765,0,0,Hadronic
1.798858e-11,1.712530e-08,0.00008734871572080306,308.87575323579125,0,0,Hadronic
1.805816e-11,1.718510e-08,0.00008764859392872925,308.89407878493074,0,0,Hadronic
1.812800e-11,1.724514e-08,0.0000879495962509822,308.9124752155424,0,0,Hadronic
1.819812e-11,1.730541e-08,0.00008825172676460284,308.930942801789,0,0,Hadronic
1.826851e-11,1.736591e-08,0.0000885549895603761,308.94948181889384,0,0,Hadronic
1.833917e-11,1.742665e-08,0.00008885938874286691,308.96809254314456,0,0,Hadronic
1.841010e-11,1.748762e-08,0.00008916492843046119,308.9867752518976,0,0,Hadronic
1.848131e-11,1.754883e-08,0.00008947161275540205,309.005530223582,0,0,Hadronic
1.855280e-11,1.761027e-08,0.00008977944586383048,309.02435773770407,0,0,Hadronic
1.862456e-11,1.767195e-08,0.00009008843191582176,309.04325807485094,0,0,Hadronic
1.869659e-11,1.773387e-08,0.00009039857508542444,309.062231516695,0,0,Hadronic
1.876891e-11,1.779603e-08,0.00009070987956069933,309.0812783459984,0,0,Hadronic
1.884151e-11,1.785843e-08,0.00009102234954375879,309.1003988466167,0,0,Hadronic
1.891438e-11,1.792107e-08,0.000091335989250803,309.11959330350356,0,0,Hadronic
1.898754e-11,1.798396e-08,0.00009165080291216109,309.1388620027148,0,0,Hadronic
1.906099e-11,1.804709e-08,0.00009196679477232748,309.1582052314125,0,0,Hadronic
1.913471e-11,1.811046e-08,0.00009228396909000358,309.1776232778697,0,0,Hadronic
1.920872e-11,1.817407e-08,0.0000926023301381336,309.19711643147434,0,0,Hadronic
1.928302e-11,1.823794e-08,0.0000929218822039451,309.2166849827336,0,0,Hadronic
1.935761e-11,1.830204e-08,0.00009324262958898645,309.23632922327846,0,0,Hadronic
1.943248e-11,1.836640e-08,0.00009356457660916805,309.25604944586786,0,0,Hadronic
1.950764e-11,1.843101e-08,0.00009388772759479814,309.27584594439304,0,0,Hadronic
1.958310e-11,1.849586e-08,0.00009421208689062402,309.29571901388204,0,0,Hadronic
1.965884e-11,1.856097e-08,0.00009453765885586977,309.31566895050406,0,0,Hadronic
1.973488e-11,1.862633e-08,0.00009486444786427682,309.33569605157373,0,0,Hadronic
1.981121e-11,1.869194e-08,0.00009519245830414051,309.35580061555595,0,0,Hadronic
1.988784e-11,1.875781e-08,0.00009552169457835055,309.37598294206964,0,0,Hadronic
1.996476e-11,1.882393e-08,0.00009585216110443134,309.39624333189295,0,0,Hadronic
2.004199e-11,1.889030e-08,0.00009618386231457836,309.41658208696725,0,0,Hadronic
2.011951e-11,1.895694e-08,0.00009651680265569906,309.43699951040196,0,0,Hadronic
2.019733e-11,1.902383e-08,0.00009685098658945145,309.4574959064786,0,0,Hadronic
2.027545e-11,1.909098e-08,0.00009718641859228447,309.4780715806559,0,0,Hadronic
2.035387e-11,1.915839e-08,0.00009752310315547518,309.49872683957403,0,0,Hadronic
2.043260e-11,1.922606e-08,0.00009786104478516896,309.5194619910591,0,0,Hadronic
2.051163e-11,1.929399e-08,0.00009820024800241914,309.54027734412784,0,0,Hadronic
2.059097e-11,1.934941e-08,0.00009848216373453759,309.5411183939992,0,0,Hadronic
2.067061e-11,1.940232e-08,0.00009875268338588735,309.5376855388247,0,0,Hadronic
2.075056e-11,1.945544e-08,0.00009902425541658258,309.5342394056945,0,0,Hadronic
2.083082e-11,1.950876e-08,0.00009929688394410577,309.5307799432508,0,0,Hadronic
2.091140e-11,1.956229e-08,0.00009957057310223336,309.52730709993705,0,0,Hadronic
2.099228e-11,1.961602e-08,0.00009984532704109958,309.5238208239974,0,0,Hadronic
2.107348e-11,1.966997e-08,0.00010012114992726292,309.5203210634757,0,0,Hadronic
2.115499e-11,1.972412e-08,0.00010039804594377318,309.51680776621487,0,0,Hadronic
2.123681e-11,1.977848e-08,0.00010067601929023832,309.51328087985604,0,0,Hadronic
2.131895e-11,1.983305e-08,0.00010095507418289051,309.50974035183793,0,0,Hadronic
2.140141e-11,1.988784e-08,0.0001012352148546543,309.5061861293959,0,0,Hadronic
2.148419e-11,1.994283e-08,0.0001015164455552132,309.50261815956134,0,0,Hadronic
2.156729e-11,1.999804e-08,0.00010179877055107937,309.49903638916044,0,0,Hadronic
2.165071e-11,2.005346e-08,0.00010208219412565989,309.4954407648141,0,0,Hadronic
2.173445e-11,2.010910e-08,0.00010236672057932546,309.4918312329364,0,0,Hadronic
2.181852e-11,2.016495e-08,0.00010265235422947996,309.4882077397346,0,0,Hadronic
2.190291e-11,2.022101e-08,0.00010293909941062975,309.4845702312074,0,0,Hadronic
2.198763e-11,2.027730e-08,0.00010322696047445103,309.48091865314495,0,0,Hadronic
2.207268e-11,2.033380e-08,0.0001035159417898614,309.47725295112764,0,0,Hadronic
2.215805e-11,2.039052e-08,0.00010380604774308862,309.4735730705254,0,0,Hadronic
2.224376e-11,2.044746e-08,0.0001040972827377417,309.4698789564967,0,0,Hadronic
2.232979e-11,2.050462e-08,0.00010438965119488048,309.46617055398815,0,0,Hadronic
2.241616e-11,2.056200e-08,0.00010468315755308667,309.46244780773316,0,0,Hadronic
2.250287e-11,2.061960e-08,0.00010497780626853494,309.4587106622515,0,0,Hadronic
2.258991e-11,2.067742e-08,0.00010527360181506543,309.45495906184846,0,0,Hadronic
2.267728e-11,2.073547e-08,0.00010557054868425323,309.4511929506137,0,0,Hadronic
2.276499e-11,2.079375e-08,0.00010586865138548176,309.44741227242065,0,0,Hadronic
2.285305e-11,2.085224e-08,0.00010616791444601507,309.4436169709258,0,0,Hadronic
2.294144e-11,2.091097e-08,0.00010646834241107027,309.43980698956756,0,0,Hadronic
2.303018e-11,2.096992e-08,0.00010676993984389038,309.43598227156565,0,0,Hadronic
2.311925e-11,2.102910e-08,0.00010707271132581698,309.4321427599201,0,0,Hadronic
2.320868e-11,2.108851e-08,0.00010737666145636454,309.42828839741065,0,0,Hadronic
2.329845e-11,2.114815e-08,0.00010768179485329461,309.4244191265954,0,0,Hadronic
2.338856e-11,2.120802e-08,0.00010798811615268877,309.42053488981054,0,0,Hadronic
2.347903e-11,2.126812e-08,0.0001082956300090235,309.4166356291691,0,0,Hadronic
2.356984e-11,2.132845e-08,0.000108604341095245,309.41272128656027,0,0,Hadronic
2.366101e-11,2.138902e-08,0.00010891425410284558,309.4087918036484,0,0,Hadronic
2.375253e-11,2.144982e-08,0.00010922537374193668,309.4048471218723,0,0,Hadronic
2.384440e-11,2.151086e-08,0.00010953770474132612,309.4008871824442,0,0,Hadronic
2.393663e-11,2.157213e-08,0.00010985125184859386,309.39691192634893,0,0,Hadronic
2.402921e-11,2.163364e-08,0.00011016601983016914,309.3929212943431,0,0,Hadronic
2.412215e-11,2.169539e-08,0.00011048201347140578,309.38891522695417,0,0,Hadronic
2.421546e-11,2.175737e-08,0.00011079923757665963,309.38489366447953,0,0,Hadronic
2.430912e-11,2.181960e-08,0.00011111769696936654,309.3808565469857,0,0,Hadronic
2.440314e-11,2.188207e-08,0.00011143739649212,309.3768038143073,0,0,Hadronic
2.449753e-11,2.194477e-08,0.00011175834100674844,309.37273540604633,0,0,Hadronic
2.459229e-11,2.200773e-08,0.00011208053539439442,309.3686512615712,0,0,Hadronic
2.468741e-11,2.207092e-08,0.00011240398455559157,309.36455132001555,0,0,Hadronic
2.478290e-11,2.213436e-08,0.00011272869341034742,309.36043552027803,0,0,Hadronic
2.487875e-11,2.219804e-08,0.00011305466689821828,309.3563038010205,0,0,Hadronic
2.497498e-11,2.226197e-08,0.00011338190997839148,309.35215610066786,0,0,Hadronic
2.507158e-11,2.232615e-08,0.0001137104276297649,309.3479923574068,0,0,Hadronic
2.516856e-11,2.239058e-08,0.00011404022485102816,309.34381250918483,0,0,Hadronic
2.526591e-11,2.245525e-08,0.00011437130666074138,309.33961649370946,0,0,Hadronic
2.536363e-11,2.252018e-08,0.00011470367809741805,309.3354042484474,0,0,Hadronic
2.546174e-11,2.258535e-08,0.00011503734421960547,309.33117571062337,0,0,Hadronic
2.556022e-11,2.265078e-08,0.00011537231010596751,309.32693081721925,0,0,Hadronic
2.565909e-11,2.271646e-08,0.00011570858085536562,309.3226695049732,0,0,Hadronic
2.575833e-11,2.278240e-08,0.0001160461615869418,309.31839171037876,0,0,Hadronic
2.585796e-11,2.284859e-08,0.00011638505744020089,309.3140973696838,0,0,Hadronic
2.595798e-11,2.291504e-08,0.00011672527357509586,309.30978641888953,0,0,Hadronic
2.605838e-11,2.298174e-08,0.000117066815172108,309.3054587937497,0,0,Hadronic
2.615917e-11,2.304870e-08,0.00011740968743233358,309.30111442976954,0,0,Hadronic
2.626036e-11,2.311592e-08,0.00011775389557756649,309.29675326220485,0,0,Hadronic
2.636193e-11,2.318340e-08,0.00011809944485038419,309.29237522606087,0,0,Hadronic
2.646389e-11,2.325115e-08,0.00011844634051423146,309.2879802560916,0,0,Hadronic
2.656625e-11,2.331915e-08,0.0001187945878535057,309.28356828679864,0,0,Hadronic
2.666901e-11,2.338742e-08,0.0001191441921736447,309.27913925243024,0,0,Hadronic
2.677216e-11,2.345595e-08,0.00011949515880120979,309.27469308698034,0,0,Hadronic
2.687571e-11,2.352474e-08,0.00011984749308397459,309.27022972418746,0,0,Hadronic
2.697967e-11,2.359381e-08,0.00012020120039100953,309.265749097534,0,0,Hadronic
2.708402e-11,2.366313e-08,0.00012055628611277284,309.26125114024495,0,0,Hadronic
2.718878e-11,2.373273e-08,0.00012091275566119377,309.2567357852871,0,0,Hadronic
2.729394e-11,2.380260e-08,0.00012127061446976315,309.2522029653679,0,0,Hadronic
2.739951e-11,2.387273e-08,0.00012162986799362048,309.24765261293464,0,0,Hadronic
2.750549e-11,2.394314e-08,0.00012199052170964463,309.24308466017317,0,0,Hadronic
2.761188e-11,2.401382e-08,0.00012235258111654046,309.238499039007,0,0,Hadronic
2.771868e-11,2.408478e-08,0.00012271605173492964,309.2338956810966,0,0,Hadronic
2.782590e-11,2.415600e-08,0.00012308093910743957,309.22927451783784,0,0,Hadronic
2.793352e-11,2.422751e-08,0.00012344724879879585,309.2246354803614,0,0,Hadronic
2.804157e-11,2.429887e-08,0.00012381283377084078,309.22006750064594,0,0,Hadronic
2.815003e-11,2.436825e-08,0.00012416812352330632,309.2159663957176,0,0,Hadronic
2.825891e-11,2.443789e-08,0.00012452479698180045,309.21184942810737,0,0,Hadronic
2.836821e-11,2.450781e-08,0.00012488285957221922,309.20771653646,0,0,Hadronic
2.847794e-11,2.457799e-08,0.00012524231674202174,309.20356765918285,0,0,Hadronic
2.858809e-11,2.464845e-08,0.00012560317396031903,309.19940273444496,0,0,Hadronic
2.869867e-11,2.471917e-08,0.00012596543671796145,309.1952217001764,0,0,Hadronic
2.880967e-11,2.479017e-08,0.00012632911052762945,309.19102449406694,0,0,Hadronic
2.892110e-11,2.486145e-08,0.0001266942009239196,309.18681105356546,0,0,Hadronic
2.903297e-11,2.493300e-08,0.00012706071346343657,309.18258131587896,0,0,Hadronic
2.914526e-11,2.500483e-08,0.00012742865372488132,309.17833521797144,0,0,Hadronic
2.925799e-11,2.507694e-08,0.00012779802730914332,309.1740726965631,0,0,Hadronic
2.937116e-11,2.514932e-08,0.00012816883983938836,309.1697936881294,0,0,Hadronic
2.948477e-11,2.522199e-08,0.0001285410969611517,309.16549812890014,0,0,Hadronic
2.959881e-11,2.529493e-08,0.000128914804342428,309.16118595485847,0,0,Hadronic
2.971330e-11,2.536816e-08,0.0001292899676737653,309.15685710173983,0,0,Hadronic
2.982822e-11,2.544167e-08,0.00012966659266835478,309.1525115050311,0,0,Hadronic
2.994360e-11,2.551547e-08,0.00013004468506212403,309.14814909996977,0,0,Hadronic
3.005942e-11,2.558955e-08,0.00013042425061383022,309.14376982154266,0,0,Hadronic
3.017568e-11,2.566392e-08,0.00013080529510515484,309.1393736044853,0,0,Hadronic
3.029240e-11,2.573858e-08,0.00013118782434079414,309.13496038328054,0,0,Hadronic
3.040957e-11,2.581352e-08,0.00013157184414855656,309.1305300921581,0,0,Hadronic
3.052719e-11,2.588875e-08,0.0001319573603794548,309.12608266509307,0,0,Hadronic
3.064526e-11,2.596428e-08,0.0001323443789078034,309.12161803580534,0,0,Hadronic
3.076380e-11,2.604010e-08,0.000132732905631312,309.11713613775834,0,0,Hadronic
3.088279e-11,2.611621e-08,0.00013312294647118078,309.11263690415814,0,0,Hadronic
3.100224e-11,2.619261e-08,0.00013351450737219859,309.1081202679524,0,0,Hadronic
3.112215e-11,2.626931e-08,0.0001339075943028393,309.1035861618297,0,0,Hadronic
3.124253e-11,2.634631e-08,0.0001343022132553573,309.09903451821793,0,0,Hadronic
3.136338e-11,2.642361e-08,0.00013469837024588564,309.0944652692838,0,0,Hadronic
3.148469e-11,2.650120e-08,0.00013509607131453384,309.0898783469315,0,0,Hadronic
3.160647e-11,2.657909e-08,0.00013549532252548786,309.08527368280215,0,0,Hadronic
3.172872e-11,2.665729e-08,0.000135896129967106,309.0806512082721,0,0,Hadronic
3.185144e-11,2.673579e-08,0.00013629849975202,309.0760108544525,0,0,Hadronic
3.197464e-11,2.681459e-08,0.00013670243801723307,309.0713525521878,0,0,Hadronic
3.209831e-11,2.689370e-08,0.0001371079509242227,309.0666762320554,0,0,Hadronic
3.222247e-11,2.697311e-08,0.00013751504465903748,309.06198182436367,0,0,Hadronic
3.234710e-11,2.705283e-08,0.00013792372543240005,309.0572692591518,0,0,Hadronic
3.247221e-11,2.713285e-08,0.0001383339994798083,309.05253846618814,0,0,Hadronic
3.259781e-11,2.721319e-08,0.00013874587306163727,309.0477893749696,0,0,Hadronic
3.272390e-11,2.729384e-08,0.0001391593524632401,309.0430219147202,0,0,Hadronic
3.285047e-11,2.737480e-08,0.00013957444399505215,309.0382360143903,0,0,Hadronic
3.297754e-11,2.745607e-08,0.0001399911539926922,309.03343160265547,0,0,Hadronic
3.310509e-11,2.753766e-08,0.00014040948881706907,309.0286086079153,0,0,Hadronic
3.323314e-11,2.761956e-08,0.00014082945485448185,309.0237669582925,0,0,Hadronic
3.336168e-11,2.770178e-08,0.0001412510585167272,309.0189065816319,0,0,Hadronic
3.349072e-11,2.778432e-08,0.00014167430624120205,309.01402740549895,0,0,Hadronic
3.362026e-11,2.786718e-08,0.00014209920449101117,309.0091293571791,0,0,Hadronic
3.375030e-11,2.795036e-08,0.00014252575975507123,309.0042123636767,0,0,Hadronic
3.388084e-11,2.803386e-08,0.00014295397854821752,308.9992763517134,0,0,Hadronic
3.401189e-11,2.811768e-08,0.00014338386741131017,308.9943212477277,0,0,Hadronic
3.414344e-11,2.820183e-08,0.0001438154329113433,308.9893469778735,0,0,Hadronic
3.427551e-11,2.828630e-08,0.00014424868164155004,308.9843534680189,0,0,Hadronic
3.440808e-11,2.837110e-08,0.00014468362022151168,308.9793406437457,0,0,Hadronic
3.454117e-11,2.845622e-08,0.0001451202552972664,308.9743084303474,0,0,Hadronic
3.467477e-11,2.854168e-08,0.00014555859354141944,308.96925675282864,0,0,Hadronic
3.480889e-11,2.862747e-08,0.0001459986416532496,308.9641855359042,0,0,Hadronic
3.494353e-11,2.871358e-08,0.00014644040635882226,308.9590947039975,0,0,Hadronic
3.507868e-11,2.880004e-08,0.0001468838944110976,308.95398418123966,0,0,Hadronic
3.521437e-11,2.888682e-08,0.0001473291125900437,308.94885389146833,0,0,Hadronic
3.535057e-11,2.897394e-08,0.00014777606770274637,308.9437037582266,0,0,Hadronic
3.548730e-11,2.906140e-08,0.00014822476658352053,308.9385337047618,0,0,Hadronic
3.562457e-11,2.914920e-08,0.0001486752160940256,308.9333436540245,0,0,Hadronic
3.576236e-11,2.923733e-08,0.0001491274231233752,308.928133528667,0,0,Hadronic
3.590068e-11,2.932581e-08,0.0001495813945882514,308.9229032510428,0,0,Hadronic
3.603954e-11,2.941463e-08,0.00015003713743301945,308.91765274320466,0,0,Hadronic
3.617894e-11,2.950379e-08,0.00015049465862984265,308.9123819269041,0,0,Hadronic
3.631888e-11,2.959330e-08,0.0001509539651787945,308.90709072359004,0,0,Hadronic
3.645936e-11,2.968316e-08,0.00015141506410797757,308.90177905440737,0,0,Hadronic
3.660038e-11,2.977336e-08,0.00015187796247363535,308.89644684019606,0,0,Hadronic
3.674194e-11,2.986391e-08,0.00015234266736027387,308.8910940014899,0,0,Hadronic
3.688406e-11,2.995481e-08,0.00015280918588077397,308.8857204585153,0,0,Hadronic
3.702672e-11,3.004606e-08,0.00015327752517651103,308.88032613119026,0,0,Hadronic
3.716994e-11,3.013767e-08,0.0001537476924174712,308.87491093912274,0,0,Hadronic
3.731371e-11,3.022963e-08,0.00015421969480237368,308.86947480161,0,0,Hadronic
3.745803e-11,3.032194e-08,0.00015469353955878428,308.864017637637,0,0,Hadronic
3.760292e-11,3.041461e-08,0.00015516923394323905,308.85853936587546,0,0,Hadronic
3.774836e-11,3.050765e-08,0.00015564678524136234,308.8530399046825,0,0,Hadronic
3.789437e-11,3.060184e-08,0.00015612965638138685,308.8487635724523,0,0,Hadronic
3.804094e-11,3.070855e-08,0.00015666678874395532,308.86334491362067,0,0,Hadronic
3.818808e-11,3.081568e-08,0.00015720594767524825,308.87798265402273,0,0,Hadronic
3.833579e-11,3.092322e-08,0.000157747140625796,308.89267701180535,0,0,Hadronic
3.848407e-11,3.103118e-08,0.00015829037507202542,308.90742820595915,0,0,Hadronic
3.863292e-11,3.113955e-08,0.00015883565851633323,308.9222364563218,0,0,Hadronic
3.878235e-11,3.124835e-08,0.00015938299848716866,308.9371019835812,0,0,Hadronic
3.893235e-11,3.135756e-08,0.00015993240253910982,308.952025009279,0,0,Hadronic
3.908294e-11,3.146720e-08,0.00016048387825294522,308.9670057558136,0,0,Hadronic
3.923411e-11,3.157726e-08,0.00016103743323574906,308.9820444464437,0,0,Hadronic
3.938586e-11,3.168775e-08,0.00016159307512096383,308.9971413052915,0,0,Hadronic
3.953820e-11,3.179867e-08,0.00016215081156847652,309.01229655734613,0,0,Hadronic
3.969113e-11,3.191001e-08,0.00016271065026470246,309.0275104284669,0,0,Hadronic
3.984466e-11,3.202179e-08,0.00016327259892266058,309.0427831453868,0,0,Hadronic
3.999877e-11,3.213399e-08,0.000163836665282054,309.05811493571576,0,0,Hadronic
4.015348e-11,3.224663e-08,0.00016440285710935172,309.073506027944,0,0,Hadronic
4.030879e-11,3.235971e-08,0.00016497118219786902,309.0889566514457,0,0,Hadronic
4.046470e-11,3.247322e-08,0.0001655416483678437,309.10446703648205,0,0,Hadronic
4.062122e-11,3.258718e-08,0.00016611426346652055,309.12003741420506,0,0,Hadronic
4.077834e-11,3.270157e-08,0.0001666890353682288,309.13566801666053,0,0,Hadronic
4.093606e-11,3.281641e-08,0.0001672659719744662,309.1513590767921,0,0,Hadronic
4.109440e-11,3.293169e-08,0.00016784508121397618,309.1671108284443,0,0,Hadronic
4.125335e-11,3.304741e-08,0.00016842637104282958,309.1829235063661,0,0,Hadronic
4.141291e-11,3.316359e-08,0.00016900984944450667,309.1987973462144,0,0,Hadronic
4.157309e-11,3.328021e-08,0.00016959552442997954,309.2147325845578,0,0,Hadronic
4.173389e-11,3.339729e-08,0.00017018340403778844,309.23072945887975,0,0,Hadronic
4.189532e-11,3.351481e-08,0.00017077349633412854,309.2467882075823,0,0,Hadronic
4.205736e-11,3.363280e-08,0.00017136580941292762,309.26290906998975,0,0,Hadronic
4.222004e-11,3.375123e-08,0.00017196035139593134,309.27909228635184,0,0,Hadronic
4.238334e-11,3.387013e-08,0.00017255713043278157,309.29533809784783,0,0,Hadronic
4.254728e-11,3.398949e-08,0.0001731561547011001,309.3116467465896,0,0,Hadronic
4.271184e-11,3.410930e-08,0.00017375743240656923,309.3280184756257,0,0,Hadronic
4.287705e-11,3.422959e-08,0.00017436097178301772,309.3444535289446,0,0,Hadronic
4.304289e-11,3.435033e-08,0.00017496678109249744,309.3609521514786,0,0,Hadronic
4.320938e-11,3.447155e-08,0.00017557486862537102,309.3775145891074,0,0,Hadronic
4.337651e-11,3.459323e-08,0.00017618524270038893,309.3941410886616,0,0,Hadronic
4.354429e-11,3.471538e-08,0.00017679791166478026,309.4108318979267,0,0,Hadronic
4.371271e-11,3.483801e-08,0.00017741288389432633,309.4275872656464,0,0,Hadronic
4.388179e-11,3.496111e-08,0.00017803016779345014,309.4444074415268,0,0,Hadronic
4.405152e-11,3.508468e-08,0.0001786497717952953,309.46129267623945,0,0,Hadronic
4.422191e-11,3.520874e-08,0.000179271704361814,309.4782432214259,0,0,Hadronic
4.439295e-11,3.533327e-08,0.00017989597398384465,309.4952593297006,0,0,Hadronic
4.456466e-11,3.545829e-08,0.00018052258918119918,309.51234125465555,0,0,Hadronic
4.473703e-11,3.558378e-08,0.00018115155850274487,309.5294892508632,0,0,Hadronic
4.491007e-11,3.570977e-08,0.00018178289052649035,309.5467035738809,0,0,Hadronic
4.508378e-11,3.583624e-08,0.00018241659385966538,309.5639844802544,0,0,Hadronic
4.525816e-11,3.596320e-08,0.00018305267713880773,309.58133222752184,0,0,Hadronic
4.543321e-11,3.609065e-08,0.0001836911490298456,309.5987470742173,0,0,Hadronic
4.560894e-11,3.621860e-08,0.00018433201822818496,309.6162292798749,0,0,Hadronic
4.578535e-11,3.634704e-08,0.0001849752934587886,309.63377910503283,0,0,Hadronic
4.596245e-11,3.647597e-08,0.00018562098347626449,309.6513968112368,0,0,Hadronic
4.614023e-11,3.660541e-08,0.00018626909706494826,309.6690826610441,0,0,Hadronic
4.631869e-11,3.673535e-08,0.00018691964303899024,309.68683691802784,0,0,Hadronic
4.649785e-11,3.686578e-08,0.000187572630242436,309.7046598467803,0,0,Hadronic
4.667770e-11,3.699673e-08,0.00018822806754931502,309.72255171291744,0,0,Hadronic
4.685824e-11,3.712818e-08,0.00018888596386372228,309.74051278308235,0,0,Hadronic
4.703949e-11,3.726014e-08,0.00018954632811990778,309.75854332494964,0,0,Hadronic
4.722143e-11,3.739260e-08,0.00019020916928235714,309.77664360722923,0,0,Hadronic
4.740408e-11,3.752558e-08,0.00019087449634587757,309.7948138996704,0,0,Hadronic
4.758743e-11,3.765908e-08,0.00019154231833568524,309.8130544730657,0,0,Hadronic
4.777150e-11,3.779309e-08,0.000192212644307491,309.83136559925515,0,0,Hadronic
4.795627e-11,3.792762e-08,0.00019288548334758186,309.84974755113024,0,0,Hadronic
4.814176e-11,3.806267e-08,0.00019356084457291007,309.8682006026379,0,0,Hadronic
4.832797e-11,3.819824e-08,0.00019423873713117964,309.8867250287848,0,0,Hadronic
4.851490e-11,3.833434e-08,0.0001949191702009281,309.9053211056412,0,0,Hadronic
4.870255e-11,3.847096e-08,0.00019560215299161614,309.92398911034513,0,0,Hadronic
4.889092e-11,3.859081e-08,0.0001962072786239861,309.9309277018198,0,0,Hadronic
4.908003e-11,3.869793e-08,0.00019675347849012567,309.9289036893517,0,0,Hadronic
4.926987e-11,3.880547e-08,0.0001973017981806171,309.92687184819687,0,0,Hadronic
4.946044e-11,3.891342e-08,0.00019785224595049588,309.92483214807464,0,0,Hadronic
4.965175e-11,3.902179e-08,0.0001984048300871604,309.92278455858735,0,0,Hadronic
4.984379e-11,3.913058e-08,0.00019895955891050343,309.9207290492197,0,0,Hadronic
5.003659e-11,3.923979e-08,0.00019951644077303648,309.9186655893382,0,0,Hadronic
5.023012e-11,3.934942e-08,0.00020007548406002297,309.9165941481912,0,0,Hadronic
5.042441e-11,3.945948e-08,0.00020063669718960674,309.9145146949079,0,0,Hadronic
5.061944e-11,3.956996e-08,0.00020120008861294393,309.91242719849805,0,0,Hadronic
5.081524e-11,3.968087e-08,0.00020176566681433315,309.9103316278517,0,0,Hadronic
5.101178e-11,3.979221e-08,0.00020233344031134686,309.90822795173835,0,0,Hadronic
5.120909e-11,3.990398e-08,0.0002029034176549646,309.9061161388069,0,0,Hadronic
5.140716e-11,4.001618e-08,0.00020347560742970674,309.9039961575849,0,0,Hadronic
5.160600e-11,4.012882e-08,0.00020405001825376558,309.9018679764783,0,0,Hadronic
5.180561e-11,4.024189e-08,0.00020462665877913933,309.89973156377056,0,0,Hadronic
5.200599e-11,4.035540e-08,0.00020520553769176855,309.89758688762265,0,0,Hadronic
5.220714e-11,4.046935e-08,0.00020578666371167133,309.8954339160725,0,0,Hadronic
5.240908e-11,4.058374e-08,0.00020637004559307567,309.89327261703414,0,0,Hadronic
5.261179e-11,4.069857e-08,0.00020695569212455763,309.8911029582978,0,0,Hadronic
5.281529e-11,4.081384e-08,0.00020754361212917843,309.8889249075288,0,0,Hadronic
5.301957e-11,4.092956e-08,0.00020813381446462207,309.88673843226763,0,0,Hadronic
5.322465e-11,4.104573e-08,0.00020872630802333083,309.88454349992924,0,0,Hadronic
5.343051e-11,4.116235e-08,0.00020932110173264485,309.8823400778023,0,0,Hadronic
5.363718e-11,4.127942e-08,0.00020991820455494144,309.88012813304925,0,0,Hadronic
